Año,Mes,Mes_num,Accion,Tipo,Hora,Cantidad
2024,Abril,4,Intervenciones,Violencia de género,18,87
2024,Abril,4,Intervenciones,Violencia de género,19,93
2024,Abril,4,Intervenciones,Violencia de género,20,113
2024,Abril,4,Intervenciones,Violencia de género,21,130
2024,Abril,4,Intervenciones,Violencia de género,22,137
2024,Abril,4,Intervenciones,Violencia de género,23,128
2024,Abril,4,Llamadas,Violencia familiar en curso,0,196
2024,Abril,4,Llamadas,Violencia familiar en curso,1,167
2024,Abril,4,Llamadas,Violencia familiar en curso,2,109
2024,Abril,4,Llamadas,Violencia familiar en curso,3,72
2024,Abril,4,Llamadas,Violencia familiar en curso,4,72
2024,Abril,4,Llamadas,Violencia familiar en curso,5,82
2024,Abril,4,Llamadas,Violencia familiar en curso,6,80
2024,Abril,4,Llamadas,Violencia familiar en curso,7,64
2024,Abril,4,Llamadas,Violencia familiar en curso,8,84
2024,Abril,4,Llamadas,Violencia familiar en curso,9,105
2024,Abril,4,Llamadas,Violencia familiar en curso,10,129
2024,Abril,4,Llamadas,Violencia familiar en curso,11,171
2024,Abril,4,Llamadas,Violencia familiar en curso,12,189
2024,Abril,4,Llamadas,Violencia familiar en curso,13,204
2024,Abril,4,Llamadas,Violencia familiar en curso,14,214
2024,Abril,4,Llamadas,Violencia familiar en curso,15,165
2024,Abril,4,Llamadas,Violencia familiar en curso,16,128
2024,Abril,4,Llamadas,Violencia familiar en curso,17,146
2024,Abril,4,Llamadas,Violencia familiar en curso,18,151
2024,Abril,4,Llamadas,Violencia familiar en curso,19,201
2024,Abril,4,Llamadas,Violencia familiar en curso,20,192
2024,Abril,4,Llamadas,Violencia familiar en curso,21,231
2024,Abril,4,Llamadas,Violencia familiar en curso,22,180
2024,Abril,4,Llamadas,Violencia familiar en curso,23,188
2024,Abril,4,Intervenciones,Violencia familiar en curso,0,133
2024,Abril,4,Intervenciones,Violencia familiar en curso,1,116
2024,Abril,4,Intervenciones,Violencia familiar en curso,2,81
2024,Abril,4,Intervenciones,Violencia familiar en curso,3,48
2024,Abril,4,Intervenciones,Violencia familiar en curso,4,49
2024,Abril,4,Intervenciones,Violencia familiar en curso,5,57
2024,Abril,4,Intervenciones,Violencia familiar en curso,6,46
2024,Abril,4,Intervenciones,Violencia familiar en curso,7,45
2024,Abril,4,Intervenciones,Violencia familiar en curso,8,58
2024,Abril,4,Intervenciones,Violencia familiar en curso,9,78
2024,Abril,4,Intervenciones,Violencia familiar en curso,10,87
2024,Abril,4,Intervenciones,Violencia familiar en curso,11,120
2024,Abril,4,Intervenciones,Violencia familiar en curso,12,125
2024,Abril,4,Intervenciones,Violencia familiar en curso,13,141
2024,Abril,4,Intervenciones,Violencia familiar en curso,14,138
2024,Abril,4,Intervenciones,Violencia familiar en curso,15,112
2024,Abril,4,Intervenciones,Violencia familiar en curso,16,90
2024,Abril,4,Intervenciones,Violencia familiar en curso,17,104
2024,Abril,4,Intervenciones,Violencia familiar en curso,18,113
2024,Abril,4,Intervenciones,Violencia familiar en curso,19,140
2024,Abril,4,Intervenciones,Violencia familiar en curso,20,149
2024,Abril,4,Intervenciones,Violencia familiar en curso,21,155
2024,Abril,4,Intervenciones,Violencia familiar en curso,22,120
2024,Abril,4,Intervenciones,Violencia familiar en curso,23,126
2024,Abril,4,Llamadas,Violencia familiar histórica,0,3
2024,Abril,4,Llamadas,Violencia familiar histórica,1,1
2024,Abril,4,Llamadas,Violencia familiar histórica,2,1
2024,Abril,4,Llamadas,Violencia familiar histórica,3,2
2024,Abril,4,Llamadas,Violencia familiar histórica,4,1
2024,Abril,4,Llamadas,Violencia familiar histórica,5,0
2024,Abril,4,Llamadas,Violencia familiar histórica,6,0
2024,Abril,4,Llamadas,Violencia familiar histórica,7,1
2024,Abril,4,Llamadas,Violencia familiar histórica,8,1
2024,Abril,4,Llamadas,Violencia familiar histórica,9,2
2024,Abril,4,Llamadas,Violencia familiar histórica,10,0
2024,Abril,4,Llamadas,Violencia familiar histórica,11,1
2024,Abril,4,Llamadas,Violencia familiar histórica,12,1
2024,Abril,4,Llamadas,Violencia familiar histórica,13,2
2024,Abril,4,Llamadas,Violencia familiar histórica,14,3
2024,Abril,4,Llamadas,Violencia familiar histórica,15,1
2024,Abril,4,Llamadas,Violencia familiar histórica,16,0
2024,Abril,4,Llamadas,Violencia familiar histórica,17,2
2024,Abril,4,Llamadas,Violencia familiar histórica,18,0
2024,Abril,4,Llamadas,Violencia familiar histórica,19,0
2024,Abril,4,Llamadas,Violencia familiar histórica,20,2
2024,Abril,4,Llamadas,Violencia familiar histórica,21,3
2024,Abril,4,Llamadas,Violencia familiar histórica,22,0
2024,Abril,4,Llamadas,Violencia familiar histórica,23,0
2024,Abril,4,Intervenciones,Violencia familiar histórica,0,0
2024,Abril,4,Intervenciones,Violencia familiar histórica,1,1
2024,Abril,4,Intervenciones,Violencia familiar histórica,2,0
2024,Abril,4,Intervenciones,Violencia familiar histórica,3,2
2024,Abril,4,Intervenciones,Violencia familiar histórica,4,1
2024,Abril,4,Intervenciones,Violencia familiar histórica,5,0
2024,Abril,4,Intervenciones,Violencia familiar histórica,6,0
2024,Abril,4,Intervenciones,Violencia familiar histórica,7,1
2024,Abril,4,Intervenciones,Violencia familiar histórica,8,1
2024,Abril,4,Intervenciones,Violencia familiar histórica,9,2
2024,Abril,4,Intervenciones,Violencia familiar histórica,10,0
2024,Abril,4,Intervenciones,Violencia familiar histórica,11,1
2024,Abril,4,Intervenciones,Violencia familiar histórica,12,1
2024,Abril,4,Intervenciones,Violencia familiar histórica,13,2
2024,Abril,4,Intervenciones,Violencia familiar histórica,14,2
2024,Abril,4,Intervenciones,Violencia familiar histórica,15,1
2024,Abril,4,Intervenciones,Violencia familiar histórica,16,0
2024,Abril,4,Intervenciones,Violencia familiar histórica,17,2
2024,Abril,4,Intervenciones,Violencia familiar histórica,18,0
2024,Abril,4,Intervenciones,Violencia familiar histórica,19,0
2024,Abril,4,Intervenciones,Violencia familiar histórica,20,1
2024,Abril,4,Intervenciones,Violencia familiar histórica,21,2
2024,Abril,4,Intervenciones,Violencia familiar histórica,22,0
2024,Abril,4,Intervenciones,Violencia familiar histórica,23,0
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,0,4
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,1,0
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,2,1
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,3,0
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,4,2
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,5,4
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,6,3
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,7,0
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,8,0
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,9,0
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,10,1
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,11,2
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,12,0
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,13,3
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,14,2
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,15,1
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,16,1
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,17,0
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,18,0
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,19,0
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,20,0
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,21,0
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,22,1
2024,Abril,4,Intervenciones SAMEC,Abuso sexual,23,0
2024,Abril,4,Intervenciones SAMEC,Violencia de género,0,78
2024,Abril,4,Intervenciones SAMEC,Violencia de género,1,49
2024,Abril,4,Intervenciones SAMEC,Violencia de género,2,47
2024,Abril,4,Intervenciones SAMEC,Violencia de género,3,28
2024,Abril,4,Intervenciones SAMEC,Violencia de género,4,41
2024,Abril,4,Intervenciones SAMEC,Violencia de género,5,29
2024,Abril,4,Intervenciones SAMEC,Violencia de género,6,44
2024,Abril,4,Intervenciones SAMEC,Violencia de género,7,44
2024,Abril,4,Intervenciones SAMEC,Violencia de género,8,27
2024,Abril,4,Intervenciones SAMEC,Violencia de género,9,32
2024,Abril,4,Intervenciones SAMEC,Violencia de género,10,42
2024,Abril,4,Intervenciones SAMEC,Violencia de género,11,63
2024,Abril,4,Intervenciones SAMEC,Violencia de género,12,42
2024,Abril,4,Intervenciones SAMEC,Violencia de género,13,34
2024,Abril,4,Intervenciones SAMEC,Violencia de género,14,41
2024,Abril,4,Intervenciones SAMEC,Violencia de género,15,43
2024,Abril,4,Intervenciones SAMEC,Violencia de género,16,55
2024,Abril,4,Intervenciones SAMEC,Violencia de género,17,33
2024,Abril,4,Intervenciones SAMEC,Violencia de género,18,43
2024,Abril,4,Intervenciones SAMEC,Violencia de género,19,49
2024,Abril,4,Intervenciones SAMEC,Violencia de género,20,56
2024,Abril,4,Intervenciones SAMEC,Violencia de género,21,59
2024,Abril,4,Intervenciones SAMEC,Violencia de género,22,48
2024,Abril,4,Intervenciones SAMEC,Violencia de género,23,61
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,0,54
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,1,44
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,2,12
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,3,12
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,4,15
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,5,17
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,6,19
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,7,12
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,8,26
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,9,31
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,10,26
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,11,45
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,12,41
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,13,32
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,14,44
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,15,33
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,16,30
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,17,36
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,18,26
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,19,37
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,20,29
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,21,32
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,22,41
2024,Abril,4,Intervenciones SAMEC,Violencia familiar en curso,23,34
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,0,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,1,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,2,1
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,3,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,4,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,5,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,6,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,7,1
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,8,1
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,9,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,10,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,11,1
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,12,1
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,13,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,14,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,15,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,16,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,17,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,18,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,19,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,20,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,21,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,22,0
2024,Abril,4,Intervenciones SAMEC,Violencia familiar histórica,23,0
2024,Enero,1,Llamadas,Abuso sexual,0,6
2024,Enero,1,Llamadas,Abuso sexual,1,3
2024,Enero,1,Llamadas,Abuso sexual,2,4
2024,Enero,1,Llamadas,Abuso sexual,3,0
2024,Enero,1,Llamadas,Abuso sexual,4,1
2024,Enero,1,Llamadas,Abuso sexual,5,3
2024,Enero,1,Llamadas,Abuso sexual,6,2
2024,Enero,1,Llamadas,Abuso sexual,7,2
2024,Enero,1,Llamadas,Abuso sexual,8,4
2024,Enero,1,Llamadas,Abuso sexual,9,2
2024,Enero,1,Llamadas,Abuso sexual,10,4
2024,Enero,1,Llamadas,Abuso sexual,11,4
2024,Enero,1,Llamadas,Abuso sexual,12,5
2024,Enero,1,Llamadas,Abuso sexual,13,3
2024,Enero,1,Llamadas,Abuso sexual,14,9
2024,Enero,1,Llamadas,Abuso sexual,15,3
2024,Enero,1,Llamadas,Abuso sexual,16,3
2024,Enero,1,Llamadas,Abuso sexual,17,4
2024,Enero,1,Llamadas,Abuso sexual,18,2
2024,Enero,1,Llamadas,Abuso sexual,19,5
2024,Enero,1,Llamadas,Abuso sexual,20,8
2024,Enero,1,Llamadas,Abuso sexual,21,11
2024,Enero,1,Llamadas,Abuso sexual,22,2
2024,Enero,1,Llamadas,Abuso sexual,23,4
2024,Enero,1,Intervenciones,Abuso sexual,0,1
2024,Enero,1,Intervenciones,Abuso sexual,1,2
2024,Enero,1,Intervenciones,Abuso sexual,2,2
2024,Enero,1,Intervenciones,Abuso sexual,3,0
2024,Enero,1,Intervenciones,Abuso sexual,4,0
2024,Enero,1,Intervenciones,Abuso sexual,5,2
2024,Enero,1,Intervenciones,Abuso sexual,6,1
2024,Enero,1,Intervenciones,Abuso sexual,7,1
2024,Enero,1,Intervenciones,Abuso sexual,8,2
2024,Enero,1,Intervenciones,Abuso sexual,9,1
2024,Enero,1,Intervenciones,Abuso sexual,10,3
2024,Enero,1,Intervenciones,Abuso sexual,11,3
2024,Enero,1,Intervenciones,Abuso sexual,12,3
2024,Enero,1,Intervenciones,Abuso sexual,13,2
2024,Enero,1,Intervenciones,Abuso sexual,14,6
2024,Enero,1,Intervenciones,Abuso sexual,15,1
2024,Enero,1,Intervenciones,Abuso sexual,16,2
2024,Enero,1,Intervenciones,Abuso sexual,17,3
2024,Enero,1,Intervenciones,Abuso sexual,18,0
2024,Enero,1,Intervenciones,Abuso sexual,19,3
2024,Enero,1,Intervenciones,Abuso sexual,20,3
2024,Enero,1,Intervenciones,Abuso sexual,21,6
2024,Enero,1,Intervenciones,Abuso sexual,22,2
2024,Enero,1,Intervenciones,Abuso sexual,23,3
2024,Enero,1,Llamadas,Violencia de género,0,273
2024,Enero,1,Llamadas,Violencia de género,1,226
2024,Enero,1,Llamadas,Violencia de género,2,202
2024,Enero,1,Llamadas,Violencia de género,3,131
2024,Enero,1,Llamadas,Violencia de género,4,91
2024,Enero,1,Llamadas,Violencia de género,5,114
2024,Enero,1,Llamadas,Violencia de género,6,95
2024,Enero,1,Llamadas,Violencia de género,7,100
2024,Enero,1,Llamadas,Violencia de género,8,85
2024,Enero,1,Llamadas,Violencia de género,9,95
2024,Enero,1,Llamadas,Violencia de género,10,127
2024,Enero,1,Llamadas,Violencia de género,11,126
2024,Enero,1,Llamadas,Violencia de género,12,141
2024,Enero,1,Llamadas,Violencia de género,13,140
2024,Enero,1,Llamadas,Violencia de género,14,145
2024,Enero,1,Llamadas,Violencia de género,15,115
2024,Enero,1,Llamadas,Violencia de género,16,115
2024,Enero,1,Llamadas,Violencia de género,17,133
2024,Enero,1,Llamadas,Violencia de género,18,129
2024,Enero,1,Llamadas,Violencia de género,19,147
2024,Enero,1,Llamadas,Violencia de género,20,190
2024,Enero,1,Llamadas,Violencia de género,21,230
2024,Enero,1,Llamadas,Violencia de género,22,259
2024,Enero,1,Llamadas,Violencia de género,23,282
2024,Enero,1,Intervenciones,Violencia de género,0,185
2024,Enero,1,Intervenciones,Violencia de género,1,134
2024,Enero,1,Intervenciones,Violencia de género,2,132
2024,Enero,1,Intervenciones,Violencia de género,3,91
2024,Enero,1,Intervenciones,Violencia de género,4,61
2024,Enero,1,Intervenciones,Violencia de género,5,77
2024,Enero,1,Intervenciones,Violencia de género,6,68
2024,Enero,1,Intervenciones,Violencia de género,7,64
2024,Enero,1,Intervenciones,Violencia de género,8,58
2024,Enero,1,Intervenciones,Violencia de género,9,65
2024,Enero,1,Intervenciones,Violencia de género,10,85
2024,Enero,1,Intervenciones,Violencia de género,11,103
2024,Enero,1,Intervenciones,Violencia de género,12,103
2024,Enero,1,Intervenciones,Violencia de género,13,103
2024,Enero,1,Intervenciones,Violencia de género,14,95
2024,Enero,1,Intervenciones,Violencia de género,15,86
2024,Enero,1,Intervenciones,Violencia de género,16,75
2024,Enero,1,Intervenciones,Violencia de género,17,87
2024,Enero,1,Intervenciones,Violencia de género,18,98
2024,Enero,1,Intervenciones,Violencia de género,19,107
2024,Enero,1,Intervenciones,Violencia de género,20,111
2024,Enero,1,Intervenciones,Violencia de género,21,160
2024,Enero,1,Intervenciones,Violencia de género,22,168
2024,Enero,1,Intervenciones,Violencia de género,23,227
2024,Enero,1,Llamadas,Violencia familiar en curso,0,273
2024,Enero,1,Llamadas,Violencia familiar en curso,1,250
2024,Enero,1,Llamadas,Violencia familiar en curso,2,187
2024,Enero,1,Llamadas,Violencia familiar en curso,3,112
2024,Enero,1,Llamadas,Violencia familiar en curso,4,114
2024,Enero,1,Llamadas,Violencia familiar en curso,5,102
2024,Enero,1,Llamadas,Violencia familiar en curso,6,86
2024,Enero,1,Llamadas,Violencia familiar en curso,7,101
2024,Enero,1,Llamadas,Violencia familiar en curso,8,109
2024,Enero,1,Llamadas,Violencia familiar en curso,9,87
2024,Enero,1,Llamadas,Violencia familiar en curso,10,142
2024,Enero,1,Llamadas,Violencia familiar en curso,11,151
2024,Enero,1,Llamadas,Violencia familiar en curso,12,235
2024,Enero,1,Llamadas,Violencia familiar en curso,13,244
2024,Enero,1,Llamadas,Violencia familiar en curso,14,227
2024,Enero,1,Llamadas,Violencia familiar en curso,15,218
2024,Enero,1,Llamadas,Violencia familiar en curso,16,193
2024,Enero,1,Llamadas,Violencia familiar en curso,17,210
2024,Enero,1,Llamadas,Violencia familiar en curso,18,138
2024,Enero,1,Llamadas,Violencia familiar en curso,19,219
2024,Enero,1,Llamadas,Violencia familiar en curso,20,202
2024,Enero,1,Llamadas,Violencia familiar en curso,21,239
2024,Enero,1,Llamadas,Violencia familiar en curso,22,292
2024,Enero,1,Llamadas,Violencia familiar en curso,23,262
2024,Enero,1,Intervenciones,Violencia familiar en curso,0,168
2024,Enero,1,Intervenciones,Violencia familiar en curso,1,145
2024,Enero,1,Intervenciones,Violencia familiar en curso,2,113
2024,Enero,1,Intervenciones,Violencia familiar en curso,3,79
2024,Enero,1,Intervenciones,Violencia familiar en curso,4,76
2024,Enero,1,Intervenciones,Violencia familiar en curso,5,69
2024,Enero,1,Intervenciones,Violencia familiar en curso,6,51
2024,Enero,1,Intervenciones,Violencia familiar en curso,7,66
2024,Enero,1,Intervenciones,Violencia familiar en curso,8,74
2024,Enero,1,Intervenciones,Violencia familiar en curso,9,68
2024,Enero,1,Intervenciones,Violencia familiar en curso,10,108
2024,Enero,1,Intervenciones,Violencia familiar en curso,11,111
2024,Enero,1,Intervenciones,Violencia familiar en curso,12,166
2024,Enero,1,Intervenciones,Violencia familiar en curso,13,165
2024,Enero,1,Intervenciones,Violencia familiar en curso,14,149
2024,Enero,1,Intervenciones,Violencia familiar en curso,15,145
2024,Enero,1,Intervenciones,Violencia familiar en curso,16,127
2024,Enero,1,Intervenciones,Violencia familiar en curso,17,133
2024,Enero,1,Intervenciones,Violencia familiar en curso,18,102
2024,Enero,1,Intervenciones,Violencia familiar en curso,19,148
2024,Enero,1,Intervenciones,Violencia familiar en curso,20,126
2024,Enero,1,Intervenciones,Violencia familiar en curso,21,163
2024,Enero,1,Intervenciones,Violencia familiar en curso,22,182
2024,Enero,1,Intervenciones,Violencia familiar en curso,23,152
2024,Enero,1,Llamadas,Violencia familiar histórica,0,6
2024,Enero,1,Llamadas,Violencia familiar histórica,1,3
2024,Enero,1,Llamadas,Violencia familiar histórica,2,2
2024,Enero,1,Llamadas,Violencia familiar histórica,3,0
2024,Enero,1,Llamadas,Violencia familiar histórica,4,0
2024,Enero,1,Llamadas,Violencia familiar histórica,5,1
2024,Enero,1,Llamadas,Violencia familiar histórica,6,0
2024,Enero,1,Llamadas,Violencia familiar histórica,7,0
2024,Enero,1,Llamadas,Violencia familiar histórica,8,1
2024,Enero,1,Llamadas,Violencia familiar histórica,9,1
2024,Enero,1,Llamadas,Violencia familiar histórica,10,2
2024,Enero,1,Llamadas,Violencia familiar histórica,11,3
2024,Enero,1,Llamadas,Violencia familiar histórica,12,1
2024,Enero,1,Llamadas,Violencia familiar histórica,13,1
2024,Enero,1,Llamadas,Violencia familiar histórica,14,5
2024,Enero,1,Llamadas,Violencia familiar histórica,15,2
2024,Enero,1,Llamadas,Violencia familiar histórica,16,3
2024,Enero,1,Llamadas,Violencia familiar histórica,17,1
2024,Enero,1,Llamadas,Violencia familiar histórica,18,2
2024,Enero,1,Llamadas,Violencia familiar histórica,19,0
2024,Enero,1,Llamadas,Violencia familiar histórica,20,3
2024,Enero,1,Llamadas,Violencia familiar histórica,21,1
2024,Enero,1,Llamadas,Violencia familiar histórica,22,1
2024,Enero,1,Llamadas,Violencia familiar histórica,23,0
2024,Enero,1,Intervenciones,Violencia familiar histórica,0,3
2024,Enero,1,Intervenciones,Violencia familiar histórica,1,2
2024,Enero,1,Intervenciones,Violencia familiar histórica,2,1
2024,Enero,1,Intervenciones,Violencia familiar histórica,3,0
2024,Enero,1,Intervenciones,Violencia familiar histórica,4,0
2024,Enero,1,Intervenciones,Violencia familiar histórica,5,1
2024,Enero,1,Intervenciones,Violencia familiar histórica,6,0
2024,Enero,1,Intervenciones,Violencia familiar histórica,7,0
2024,Enero,1,Intervenciones,Violencia familiar histórica,8,0
2024,Enero,1,Intervenciones,Violencia familiar histórica,9,0
2024,Enero,1,Intervenciones,Violencia familiar histórica,10,2
2024,Enero,1,Intervenciones,Violencia familiar histórica,11,3
2024,Enero,1,Intervenciones,Violencia familiar histórica,12,1
2024,Enero,1,Intervenciones,Violencia familiar histórica,13,1
2024,Enero,1,Intervenciones,Violencia familiar histórica,14,4
2024,Enero,1,Intervenciones,Violencia familiar histórica,15,2
2024,Enero,1,Intervenciones,Violencia familiar histórica,16,3
2024,Enero,1,Intervenciones,Violencia familiar histórica,17,0
2024,Enero,1,Intervenciones,Violencia familiar histórica,18,1
2024,Enero,1,Intervenciones,Violencia familiar histórica,19,0
2024,Enero,1,Intervenciones,Violencia familiar histórica,20,2
2024,Enero,1,Intervenciones,Violencia familiar histórica,21,1
2024,Enero,1,Intervenciones,Violencia familiar histórica,22,0
2024,Enero,1,Intervenciones,Violencia familiar histórica,23,0
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,0,3
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,1,1
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,2,1
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,3,1
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,4,0
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,5,1
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,6,1
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,7,1
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,8,2
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,9,1
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,10,3
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,11,1
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,12,2
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,13,1
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,14,5
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,15,0
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,16,1
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,17,0
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,18,3
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,19,2
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,20,3
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,21,3
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,22,0
2024,Enero,1,Intervenciones SAMEC,Abuso sexual,23,0
2024,Enero,1,Intervenciones SAMEC,Violencia de género,0,90
2024,Enero,1,Intervenciones SAMEC,Violencia de género,1,82
2024,Enero,1,Intervenciones SAMEC,Violencia de género,2,55
2024,Enero,1,Intervenciones SAMEC,Violencia de género,3,47
2024,Enero,1,Intervenciones SAMEC,Violencia de género,4,29
2024,Enero,1,Intervenciones SAMEC,Violencia de género,5,37
2024,Enero,1,Intervenciones SAMEC,Violencia de género,6,37
2024,Enero,1,Intervenciones SAMEC,Violencia de género,7,37
2024,Enero,1,Intervenciones SAMEC,Violencia de género,8,31
2024,Enero,1,Intervenciones SAMEC,Violencia de género,9,44
2024,Enero,1,Intervenciones SAMEC,Violencia de género,10,61
2024,Enero,1,Intervenciones SAMEC,Violencia de género,11,65
2024,Enero,1,Intervenciones SAMEC,Violencia de género,12,45
2024,Enero,1,Intervenciones SAMEC,Violencia de género,13,42
2024,Enero,1,Intervenciones SAMEC,Violencia de género,14,52
2024,Enero,1,Intervenciones SAMEC,Violencia de género,15,42
2024,Enero,1,Intervenciones SAMEC,Violencia de género,16,40
2024,Enero,1,Intervenciones SAMEC,Violencia de género,17,49
2024,Enero,1,Intervenciones SAMEC,Violencia de género,18,35
2024,Enero,1,Intervenciones SAMEC,Violencia de género,19,46
2024,Enero,1,Intervenciones SAMEC,Violencia de género,20,60
2024,Enero,1,Intervenciones SAMEC,Violencia de género,21,65
2024,Enero,1,Intervenciones SAMEC,Violencia de género,22,70
2024,Enero,1,Intervenciones SAMEC,Violencia de género,23,89
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,0,52
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,1,45
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,2,39
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,3,25
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,4,20
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,5,20
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,6,21
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,7,27
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,8,24
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,9,16
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,10,24
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,11,45
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,12,43
2024,Enero,1,Intervenciones SAMEC,Violencia familiar en curso,13,48
